roi,subj,input,nzmean,nzvoxels,nzsigma
LeftCaudate,10195_20190321,_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-default_scale-1000nvox_tat2,0.007638,311,0.001284
LeftCaudate,10195_20190321,_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-default_scale-none_tat2,1.144415,311,0.192340
LeftCaudate,10195_20190321,_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-novol_scale-none_tat2,740.178763,311,124.400086
LeftCaudate,10195_20190321,_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-novol_scale-none_tat2,740.142480,311,124.407727
LeftCaudate,10195_20190321,_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-log_scale-none_tat2,-0.119666,311,0.179390
LeftCaudate,10195_20190321,_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-default_scale-none_tat2,1.144440,311,0.192362
LeftCaudate,10195_20190321,_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-zscore_scale-none_tat2,0.498549,311,0.663990
LeftCaudate,10195_20190321,_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-zscore_scale-none_tat2,0.498620,311,0.664006
LeftCaudate,10195_20190321,_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-default_scale-none_tat2,1.127562,311,0.189523
LeftCaudate,10195_20190321,_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-default_scale-1000nvox_tat2,0.007638,311,0.001284
LeftCaudate,10843_20151109,_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-zscore_scale-none_tat2,0.105130,311,0.345201
LeftCaudate,10843_20151109,_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-default_scale-none_tat2,1.030588,311,0.099043
LeftCaudate,10843_20151109,_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-novol_scale-none_tat2,668.835968,311,64.428861
LeftCaudate,10843_20151109,_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-log_scale-none_tat2,-0.025028,311,0.098166
LeftCaudate,10843_20151109,_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-log_scale-none_tat2,-0.037450,311,0.097800
LeftCaudate,10843_20151109,_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-zscore_scale-none_tat2,0.106478,311,0.344378
LeftCaudate,10843_20151109,_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-log_scale-none_tat2,-0.025293,311,0.097801
LeftCaudate,10843_20151109,_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-novol_scale-none_tat2,668.914549,311,64.290541
LeftCaudate,10843_20151109,_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-default_scale-1000nvox_tat2,0.006810,311,0.000655
LeftCaudate,10843_20151109,_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-default_scale-none_tat2,1.043191,311,0.100256
LeftCaudate,10843_20151109,_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-novol_scale-none_tat2,668.914549,311,64.290541
LeftCaudate,10843_20151109,_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-novol_scale-none_tat2,668.835968,311,64.428861
LeftCaudate,10843_20151109,_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-log_scale-none_tat2,-0.037263,311,0.098143
LeftCaudate,10843_20151109,_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-default_scale-none_tat2,1.042902,311,0.100558
LeftCaudate,10843_20151109,_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-zscore_scale-none_tat2,0.148484,311,0.344376
LeftCaudate,10843_20151109,_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-zscore_scale-none_tat2,0.147314,311,0.345183
LeftCaudate,10843_20151109,_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-default_scale-none_tat2,1.030222,311,0.099350
LeftCaudate,10843_20151109,_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-default_scale-1000nvox_tat2,0.006808,311,0.000656
LeftCaudate,10843_20170605,_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-zscore_scale-none_tat2,0.039656,311,0.303931
LeftCaudate,10843_20170605,_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-default_scale-none_tat2,1.011964,311,0.091291
LeftCaudate,10843_20170605,_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-novol_scale-none_tat2,594.329120,311,53.639807
LeftCaudate,10843_20170605,_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-log_scale-none_tat2,-0.007618,311,0.092767
LeftCaudate,10843_20170605,_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-log_scale-none_tat2,-0.032372,311,0.092785
LeftCaudate,10843_20170605,_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-zscore_scale-none_tat2,0.039874,311,0.303682
LeftCaudate,10843_20170605,_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-log_scale-none_tat2,-0.007512,311,0.092785
LeftCaudate,10843_20170605,_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-novol_scale-none_tat2,594.352283,311,53.617314
LeftCaudate,10843_20170605,_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-default_scale-1000nvox_tat2,0.006806,311,0.000614
LeftCaudate,10843_20170605,_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-default_scale-none_tat2,1.037437,311,0.093589
LeftCaudate,10843_20170605,_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-novol_scale-none_tat2,594.352283,311,53.617314
LeftCaudate,10843_20170605,_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-novol_scale-none_tat2,594.329120,311,53.639807
LeftCaudate,10843_20170605,_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-log_scale-none_tat2,-0.032508,311,0.092757
LeftCaudate,10843_20170605,_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-default_scale-none_tat2,1.037399,311,0.093661
LeftCaudate,10843_20170605,_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-zscore_scale-none_tat2,0.121550,311,0.303682
LeftCaudate,10843_20170605,_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-zscore_scale-none_tat2,0.121380,311,0.303913
LeftCaudate,10843_20170605,_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-default_scale-none_tat2,1.011897,311,0.091369
LeftCaudate,10843_20170605,_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-default_scale-1000nvox_tat2,0.006805,311,0.000614
LeftCaudate,10843_20190601,_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-zscore_scale-none_tat2,0.190581,311,0.506736
LeftCaudate,10843_20190601,_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-default_scale-none_tat2,1.053635,311,0.142845
LeftCaudate,10843_20190601,_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-novol_scale-none_tat2,703.693086,311,95.380725
LeftCaudate,10843_20190601,_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-log_scale-none_tat2,-0.043513,311,0.131893
LeftCaudate,10843_20190601,_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-log_scale-none_tat2,-0.061341,311,0.131948
LeftCaudate,10843_20190601,_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-zscore_scale-none_tat2,0.190274,311,0.506722
LeftCaudate,10843_20190601,_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-log_scale-none_tat2,-0.043343,311,0.131948
LeftCaudate,10843_20190601,_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-novol_scale-none_tat2,703.587633,311,95.391848
LeftCaudate,10843_20190601,_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-default_scale-1000nvox_tat2,0.007081,311,0.000960
LeftCaudate,10843_20190601,_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-default_scale-none_tat2,1.072771,311,0.145439
LeftCaudate,10843_20190601,_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-novol_scale-none_tat2,703.587633,311,95.391848
LeftCaudate,10843_20190601,_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-novol_scale-none_tat2,703.693086,311,95.380725
LeftCaudate,10843_20190601,_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-log_scale-none_tat2,-0.061518,311,0.131877
LeftCaudate,10843_20190601,_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-default_scale-none_tat2,1.072859,311,0.145422
LeftCaudate,10843_20190601,_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-zscore_scale-none_tat2,0.253550,311,0.506722
LeftCaudate,10843_20190601,_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-zscore_scale-none_tat2,0.253889,311,0.506723
LeftCaudate,10843_20190601,_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-default_scale-none_tat2,1.053717,311,0.142844
LeftCaudate,10843_20190601,_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-default_scale-1000nvox_tat2,0.007082,311,0.000960
LeftCaudate,10880_20160607,_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-zscore_scale-none_tat2,0.377923,311,0.467068
LeftCaudate,10880_20160607,_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-default_scale-none_tat2,1.094241,311,0.116370
LeftCaudate,10880_20160607,_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-novol_scale-none_tat2,639.814329,311,68.013302
LeftCaudate,10880_20160607,_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-log_scale-none_tat2,-0.084550,311,0.104243
LeftCaudate,10880_20160607,_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-log_scale-none_tat2,-0.099750,311,0.104175
LeftCaudate,10880_20160607,_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-zscore_scale-none_tat2,0.377950,311,0.466682
LeftCaudate,10880_20160607,_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-log_scale-none_tat2,-0.084451,311,0.104174
LeftCaudate,10880_20160607,_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-novol_scale-none_tat2,639.786303,311,68.040104
LeftCaudate,10880_20160607,_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-default_scale-1000nvox_tat2,0.007856,311,0.000835
LeftCaudate,10880_20160607,_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-default_scale-none_tat2,1.111113,311,0.118164
LeftCaudate,10880_20160607,_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-novol_scale-none_tat2,639.786303,311,68.040104
LeftCaudate,10880_20160607,_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-novol_scale-none_tat2,639.814329,311,68.013302
LeftCaudate,10880_20160607,_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-log_scale-none_tat2,-0.099836,311,0.104238
LeftCaudate,10880_20160607,_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-default_scale-none_tat2,1.111084,311,0.118236
LeftCaudate,10880_20160607,_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-zscore_scale-none_tat2,0.438838,311,0.466684
LeftCaudate,10880_20160607,_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-zscore_scale-none_tat2,0.438766,311,0.467044
LeftCaudate,10880_20160607,_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-default_scale-none_tat2,1.094229,311,0.116449
LeftCaudate,10880_20160607,_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-default_scale-1000nvox_tat2,0.007856,311,0.000836
LeftCaudate,10880_20171228,_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-zscore_scale-none_tat2,0.656819,311,0.450789
LeftCaudate,10880_20171228,_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-default_scale-none_tat2,1.169008,311,0.115988
LeftCaudate,10880_20171228,_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-novol_scale-none_tat2,644.937725,311,63.993274
LeftCaudate,10880_20171228,_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-log_scale-none_tat2,-0.151485,311,0.094888
LeftCaudate,10880_20171228,_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-log_scale-none_tat2,-0.181011,311,0.094881
LeftCaudate,10880_20171228,_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-zscore_scale-none_tat2,0.657080,311,0.450935
LeftCaudate,10880_20171228,_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-log_scale-none_tat2,-0.151406,311,0.094881
LeftCaudate,10880_20171228,_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-novol_scale-none_tat2,644.980864,311,63.994011
LeftCaudate,10880_20171228,_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-default_scale-1000nvox_tat2,0.008666,311,0.000860
LeftCaudate,10880_20171228,_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-default_scale-none_tat2,1.204134,311,0.119473
LeftCaudate,10880_20171228,_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-novol_scale-none_tat2,644.980864,311,63.994011
LeftCaudate,10880_20171228,_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-novol_scale-none_tat2,644.937725,311,63.993274
LeftCaudate,10880_20171228,_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-log_scale-none_tat2,-0.181087,311,0.094892
LeftCaudate,10880_20171228,_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-default_scale-none_tat2,1.204085,311,0.119497
LeftCaudate,10880_20171228,_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-zscore_scale-none_tat2,0.770491,311,0.450935
LeftCaudate,10880_20171228,_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-zscore_scale-none_tat2,0.770169,311,0.450798
LeftCaudate,10880_20171228,_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-default_scale-none_tat2,1.168963,311,0.116010
LeftCaudate,10880_20171228,_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-default_scale-1000nvox_tat2,0.008666,311,0.000860
LeftCaudate,10985_20160328,_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-zscore_scale-none_tat2,-0.010781,311,0.534950
LeftCaudate,10985_20160328,_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-default_scale-none_tat2,0.997080,311,0.145657
LeftCaudate,10985_20160328,_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-novol_scale-none_tat2,697.873008,311,102.006312
LeftCaudate,10985_20160328,_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-log_scale-none_tat2,0.016827,311,0.179757
LeftCaudate,10985_20160328,_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-log_scale-none_tat2,0.000660,311,0.179718
LeftCaudate,10985_20160328,_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-zscore_scale-none_tat2,-0.010727,311,0.534379
LeftCaudate,10985_20160328,_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-log_scale-none_tat2,0.016933,311,0.179718
LeftCaudate,10985_20160328,_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-novol_scale-none_tat2,697.888691,311,101.949774
LeftCaudate,10985_20160328,_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-default_scale-1000nvox_tat2,0.007032,311,0.001027
LeftCaudate,10985_20160328,_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-default_scale-none_tat2,1.013439,311,0.148047
LeftCaudate,10985_20160328,_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-novol_scale-none_tat2,697.888691,311,101.949774
LeftCaudate,10985_20160328,_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-novol_scale-none_tat2,697.873008,311,102.006312
LeftCaudate,10985_20160328,_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-log_scale-none_tat2,0.000555,311,0.179772
LeftCaudate,10985_20160328,_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-default_scale-none_tat2,1.013442,311,0.148132
LeftCaudate,10985_20160328,_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-zscore_scale-none_tat2,0.048490,311,0.534379
LeftCaudate,10985_20160328,_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-zscore_scale-none_tat2,0.048527,311,0.534916
LeftCaudate,10985_20160328,_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-default_scale-none_tat2,0.997083,311,0.145732
LeftCaudate,10985_20160328,_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-default_scale-1000nvox_tat2,0.007032,311,0.001028
LeftCaudate,10997_20160206,_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-zscore_scale-none_tat2,0.274209,311,0.443116
LeftCaudate,10997_20160206,_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-default_scale-none_tat2,1.075238,311,0.121581
LeftCaudate,10997_20160206,_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-novol_scale-none_tat2,710.163812,311,80.372740
LeftCaudate,10997_20160206,_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-log_scale-none_tat2,-0.066545,311,0.108715
LeftCaudate,10997_20160206,_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-log_scale-none_tat2,-0.087235,311,0.108678
LeftCaudate,10997_20160206,_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-zscore_scale-none_tat2,0.274123,311,0.442946
LeftCaudate,10997_20160206,_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-log_scale-none_tat2,-0.066423,311,0.108678
LeftCaudate,10997_20160206,_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-novol_scale-none_tat2,710.128882,311,80.298931
LeftCaudate,10997_20160206,_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-default_scale-1000nvox_tat2,0.007260,311,0.000821
LeftCaudate,10997_20160206,_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-default_scale-none_tat2,1.097851,311,0.124138
LeftCaudate,10997_20160206,_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-novol_scale-none_tat2,710.128882,311,80.298931
LeftCaudate,10997_20160206,_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-novol_scale-none_tat2,710.163812,311,80.372740
LeftCaudate,10997_20160206,_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-log_scale-none_tat2,-0.087355,311,0.108727
LeftCaudate,10997_20160206,_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-default_scale-none_tat2,1.097889,311,0.124209
LeftCaudate,10997_20160206,_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-zscore_scale-none_tat2,0.349166,311,0.442946
LeftCaudate,10997_20160206,_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-zscore_scale-none_tat2,0.349244,311,0.443134
LeftCaudate,10997_20160206,_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-default_scale-none_tat2,1.075277,311,0.121637
LeftCaudate,10997_20160206,_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-default_scale-1000nvox_tat2,0.007260,311,0.000821
LeftCaudate,10997_20170807,_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-zscore_scale-none_tat2,0.395029,311,0.446406
LeftCaudate,10997_20170807,_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-default_scale-none_tat2,1.102646,311,0.115702
LeftCaudate,10997_20170807,_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-novol_scale-none_tat2,596.535637,311,62.709680
LeftCaudate,10997_20170807,_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-log_scale-none_tat2,-0.092179,311,0.104358
LeftCaudate,10997_20170807,_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-log_scale-none_tat2,-0.119540,311,0.104206
LeftCaudate,10997_20170807,_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-zscore_scale-none_tat2,0.395399,311,0.445621
LeftCaudate,10997_20170807,_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-log_scale-none_tat2,-0.092124,311,0.104206
LeftCaudate,10997_20170807,_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-novol_scale-none_tat2,596.582122,311,62.604381
LeftCaudate,10997_20170807,_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-default_scale-1000nvox_tat2,0.007396,311,0.000776
LeftCaudate,10997_20170807,_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-default_scale-none_tat2,1.133294,311,0.118917
LeftCaudate,10997_20170807,_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-novol_scale-none_tat2,596.582122,311,62.604381
LeftCaudate,10997_20170807,_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-novol_scale-none_tat2,596.535637,311,62.709680
LeftCaudate,10997_20170807,_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-log_scale-none_tat2,-0.119642,311,0.104353
LeftCaudate,10997_20170807,_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-default_scale-none_tat2,1.133258,311,0.119129
LeftCaudate,10997_20170807,_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-zscore_scale-none_tat2,0.499577,311,0.445621
LeftCaudate,10997_20170807,_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-zscore_scale-none_tat2,0.499359,311,0.446428
LeftCaudate,10997_20170807,_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-default_scale-none_tat2,1.102560,311,0.115913
LeftCaudate,10997_20170807,_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-default_scale-1000nvox_tat2,0.007395,311,0.000777
LeftCaudate,10997_20190508,_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-zscore_scale-none_tat2,0.152605,311,0.586110
LeftCaudate,10997_20190508,_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-default_scale-none_tat2,1.042189,311,0.161930
LeftCaudate,10997_20190508,_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-novol_scale-none_tat2,700.898466,311,108.842398
LeftCaudate,10997_20190508,_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-log_scale-none_tat2,-0.030428,311,0.144059
