roi,subj,input,nzmean,nzvoxels,nzsigma
LeftPallidum,11338_20171118,r2primeMap_MNI152_T1_2009c_al,15.918354,2207,3.481569
LeftPallidum,11346_20160201,r2primeMap_MNI152_T1_2009c_al,17.586656,2207,4.001324
LeftPallidum,11370_20160311,r2primeMap_MNI152_T1_2009c_al,15.040661,2205,6.686179
LeftPallidum,11389_20160104,r2primeMap_MNI152_T1_2009c_al,15.277246,2207,2.596251
LeftPallidum,11389_20170626,r2primeMap_MNI152_T1_2009c_al,17.524142,2207,3.833349
LeftPallidum,11393_20160407,r2primeMap_MNI152_T1_2009c_al,21.406979,2207,5.114065
LeftPallidum,11393_20170914,r2primeMap_MNI152_T1_2009c_al,18.377548,2207,3.800300
LeftPallidum,11394_20151014,r2primeMap_MNI152_T1_2009c_al,18.378691,2207,3.601585
LeftPallidum,11394_20170505,r2primeMap_MNI152_T1_2009c_al,18.248729,2207,3.486357
LeftPallidum,11395_20160305,r2primeMap_MNI152_T1_2009c_al,18.235126,2207,5.923654
LeftPallidum,11395_20171021,r2primeMap_MNI152_T1_2009c_al,17.997557,2207,3.250223
LeftPallidum,11403_20151106,r2primeMap_MNI152_T1_2009c_al,20.811358,2207,5.112451
LeftPallidum,11403_20170421,r2primeMap_MNI152_T1_2009c_al,20.811007,2207,5.217464
LeftPallidum,11405_20151211,r2primeMap_MNI152_T1_2009c_al,16.403951,2207,2.878170
LeftPallidum,11405_20170622,r2primeMap_MNI152_T1_2009c_al,18.445336,2207,3.732482
LeftPallidum,11409_20151016,r2primeMap_MNI152_T1_2009c_al,20.351084,2207,3.828816
LeftPallidum,11409_20170525,r2primeMap_MNI152_T1_2009c_al,19.547778,2207,4.824855
LeftPallidum,11411_20160115,r2primeMap_MNI152_T1_2009c_al,15.979234,2207,3.124690
LeftPallidum,11411_20170818,r2primeMap_MNI152_T1_2009c_al,16.339001,2207,3.004294
LeftPallidum,11414_20151107,r2primeMap_MNI152_T1_2009c_al,13.798560,2207,3.811992
LeftPallidum,11414_20170603,r2primeMap_MNI152_T1_2009c_al,15.819687,2207,3.101510
LeftPallidum,11415_20160108,r2primeMap_MNI152_T1_2009c_al,17.518487,2207,4.335010
LeftPallidum,11415_20170622,r2primeMap_MNI152_T1_2009c_al,17.064651,2207,3.855133
LeftPallidum,11419_20151203,r2primeMap_MNI152_T1_2009c_al,19.539841,2207,5.432244
LeftPallidum,11419_20170526,r2primeMap_MNI152_T1_2009c_al,20.126979,2207,5.107436
LeftPallidum,11421_20151104,r2primeMap_MNI152_T1_2009c_al,16.999913,2207,3.328811
LeftPallidum,11421_20170428,r2primeMap_MNI152_T1_2009c_al,19.185828,2207,3.197638
LeftPallidum,11425_20160215,r2primeMap_MNI152_T1_2009c_al,14.722841,2207,2.817257
LeftPallidum,11425_20171127,r2primeMap_MNI152_T1_2009c_al,13.351982,2207,2.166876
LeftPallidum,11426_20151112,r2primeMap_MNI152_T1_2009c_al,19.423689,2207,4.574956
LeftPallidum,11426_20170504,r2primeMap_MNI152_T1_2009c_al,20.791489,2207,4.915289
LeftPallidum,11429_20150918,r2primeMap_MNI152_T1_2009c_al,16.219519,2207,3.259948
LeftPallidum,11429_20170406,r2primeMap_MNI152_T1_2009c_al,15.244426,2207,2.602116
LeftPallidum,11431_20151009,r2primeMap_MNI152_T1_2009c_al,24.771830,2203,9.154260
LeftPallidum,11431_20170323,r2primeMap_MNI152_T1_2009c_al,27.208359,2207,8.365064
LeftPallidum,11434_20160601,r2primeMap_MNI152_T1_2009c_al,21.983884,2207,4.080910
LeftPallidum,11439_20151008,r2primeMap_MNI152_T1_2009c_al,15.835291,2207,2.303729
LeftPallidum,11441_20151028,r2primeMap_MNI152_T1_2009c_al,19.392181,2207,5.331290
LeftPallidum,11441_20170420,r2primeMap_MNI152_T1_2009c_al,19.655588,2207,4.059391
LeftPallidum,11443_20170518,r2primeMap_MNI152_T1_2009c_al,20.073591,2207,3.227589
LeftPallidum,11444_20151204,r2primeMap_MNI152_T1_2009c_al,17.160126,2207,4.069784
LeftPallidum,11444_20170615,r2primeMap_MNI152_T1_2009c_al,17.812603,2207,3.539281
LeftPallidum,11445_20151113,r2primeMap_MNI152_T1_2009c_al,17.008535,2207,3.268003
LeftPallidum,11445_20170609,r2primeMap_MNI152_T1_2009c_al,18.138529,2207,3.655970
LeftPallidum,11447_20151120,r2primeMap_MNI152_T1_2009c_al,15.826602,2207,2.265902
LeftPallidum,11447_20170525,r2primeMap_MNI152_T1_2009c_al,15.604451,2207,2.287165
LeftPallidum,11448_20151119,r2primeMap_MNI152_T1_2009c_al,17.959881,2207,4.119473
LeftPallidum,11448_20170512,r2primeMap_MNI152_T1_2009c_al,18.751511,2207,4.576234
LeftPallidum,11449_20170608,r2primeMap_MNI152_T1_2009c_al,19.353074,2207,4.705475
LeftPallidum,11451_20160127,r2primeMap_MNI152_T1_2009c_al,18.119809,2207,3.320722
LeftPallidum,11451_20170728,r2primeMap_MNI152_T1_2009c_al,17.815853,2207,3.295170
LeftPallidum,11452_20151217,r2primeMap_MNI152_T1_2009c_al,15.320012,2207,3.105303
LeftPallidum,11452_20170915,r2primeMap_MNI152_T1_2009c_al,15.621261,2207,2.527018
LeftPallidum,11453_20151120,r2primeMap_MNI152_T1_2009c_al,18.146664,2207,3.693663
LeftPallidum,11455_20160111,r2primeMap_MNI152_T1_2009c_al,20.102223,2207,4.047784
LeftPallidum,11455_20170615,r2primeMap_MNI152_T1_2009c_al,20.617061,2207,4.162993
LeftPallidum,11457_20151216,r2primeMap_MNI152_T1_2009c_al,19.443018,2207,4.412506
LeftPallidum,11457_20170616,r2primeMap_MNI152_T1_2009c_al,18.447854,2207,3.967175
LeftPallidum,11458_20151202,r2primeMap_MNI152_T1_2009c_al,21.179650,2207,4.576688
LeftPallidum,11458_20170804,r2primeMap_MNI152_T1_2009c_al,21.237924,2207,4.798180
LeftPallidum,11459_20160121,r2primeMap_MNI152_T1_2009c_al,16.865804,2207,3.092352
LeftPallidum,11460_20160114,r2primeMap_MNI152_T1_2009c_al,20.395447,2207,4.065075
LeftPallidum,11460_20170707,r2primeMap_MNI152_T1_2009c_al,21.015765,2207,4.308630
LeftPallidum,11461_20151218,r2primeMap_MNI152_T1_2009c_al,16.509816,2207,2.817816
LeftPallidum,11463_20170713,r2primeMap_MNI152_T1_2009c_al,18.464885,2207,3.174598
LeftPallidum,11465_20160106,r2primeMap_MNI152_T1_2009c_al,19.461624,2207,4.805714
LeftPallidum,11465_20170810,r2primeMap_MNI152_T1_2009c_al,19.556102,2207,4.510296
LeftPallidum,11469_20151219,r2primeMap_MNI152_T1_2009c_al,15.767892,2207,2.827826
LeftPallidum,11469_20170621,r2primeMap_MNI152_T1_2009c_al,15.740406,2207,2.793753
LeftPallidum,11470_20151222,r2primeMap_MNI152_T1_2009c_al,27.196823,2207,5.664063
LeftPallidum,11471_20151230,r2primeMap_MNI152_T1_2009c_al,14.214562,2207,2.715205
LeftPallidum,11472_20160120,r2primeMap_MNI152_T1_2009c_al,16.605518,2207,3.024542
LeftPallidum,11472_20170706,r2primeMap_MNI152_T1_2009c_al,16.525848,2207,2.898544
LeftPallidum,11474_20151229,r2primeMap_MNI152_T1_2009c_al,15.987943,2207,5.358203
LeftPallidum,11475_20160129,r2primeMap_MNI152_T1_2009c_al,21.469318,2207,7.717954
LeftPallidum,11475_20170630,r2primeMap_MNI152_T1_2009c_al,23.963106,2207,6.424424
LeftPallidum,11480_20160203,r2primeMap_MNI152_T1_2009c_al,15.913507,2207,3.185438
LeftPallidum,11480_20170720,r2primeMap_MNI152_T1_2009c_al,15.973905,2207,3.737189
LeftPallidum,11481_20160128,r2primeMap_MNI152_T1_2009c_al,17.265287,2207,4.067271
LeftPallidum,11481_20170714,r2primeMap_MNI152_T1_2009c_al,17.774292,2207,4.085489
LeftPallidum,11482_20160205,r2primeMap_MNI152_T1_2009c_al,19.062563,2207,4.406357
LeftPallidum,11482_20170921,r2primeMap_MNI152_T1_2009c_al,19.139206,2207,4.596535
LeftPallidum,11484_20160130,r2primeMap_MNI152_T1_2009c_al,14.797466,2207,2.955451
LeftPallidum,11484_20171202,r2primeMap_MNI152_T1_2009c_al,17.761983,2207,3.801675
LeftPallidum,11486_20170901,r2primeMap_MNI152_T1_2009c_al,19.322442,2207,4.673448
LeftPallidum,11487_20160204,r2primeMap_MNI152_T1_2009c_al,17.467619,2207,3.098126
LeftPallidum,11487_20170811,r2primeMap_MNI152_T1_2009c_al,17.683562,2207,3.602172
LeftPallidum,11488_20160226,r2primeMap_MNI152_T1_2009c_al,16.685779,2207,3.443288
LeftPallidum,11489_20160212,r2primeMap_MNI152_T1_2009c_al,14.952619,2207,2.952185
LeftPallidum,11490_20160217,r2primeMap_MNI152_T1_2009c_al,17.906306,2207,4.974748
LeftPallidum,11492_20160406,r2primeMap_MNI152_T1_2009c_al,20.754057,2207,4.742952
LeftPallidum,11492_20170928,r2primeMap_MNI152_T1_2009c_al,18.953649,2207,4.629390
LeftPallidum,11495_20160303,r2primeMap_MNI152_T1_2009c_al,16.827419,2207,3.952495
LeftPallidum,11495_20170817,r2primeMap_MNI152_T1_2009c_al,16.810926,2207,3.148301
LeftPallidum,11496_20160408,r2primeMap_MNI152_T1_2009c_al,16.759267,2207,2.887758
LeftPallidum,11496_20170929,r2primeMap_MNI152_T1_2009c_al,16.888600,2207,2.804103
LeftPallidum,11497_20160415,r2primeMap_MNI152_T1_2009c_al,17.173567,2207,2.882880
LeftPallidum,11497_20171221,r2primeMap_MNI152_T1_2009c_al,16.261726,2207,3.302398
LeftPallidum,11498_20160311,r2primeMap_MNI152_T1_2009c_al,17.845328,2207,4.540497
LeftPallidum,11499_20160308,r2primeMap_MNI152_T1_2009c_al,15.126391,2207,4.300440
LeftPallidum,11501_20160304,r2primeMap_MNI152_T1_2009c_al,16.592859,2207,3.216941
LeftPallidum,11502_20160427,r2primeMap_MNI152_T1_2009c_al,18.500852,2207,4.322187
LeftPallidum,11502_20180111,r2primeMap_MNI152_T1_2009c_al,18.414676,2207,3.346339
LeftPallidum,11503_20160310,r2primeMap_MNI152_T1_2009c_al,16.757617,2207,3.763532
LeftPallidum,11504_20160316,r2primeMap_MNI152_T1_2009c_al,15.532849,2207,2.917680
LeftPallidum,11504_20170831,r2primeMap_MNI152_T1_2009c_al,15.821499,2207,2.763064
LeftPallidum,11506_20160309,r2primeMap_MNI152_T1_2009c_al,16.581720,2207,3.171324
LeftPallidum,11506_20170908,r2primeMap_MNI152_T1_2009c_al,14.191473,2207,2.907691
LeftPallidum,11507_20160413,r2primeMap_MNI152_T1_2009c_al,19.476195,2207,4.988179
LeftPallidum,11507_20171208,r2primeMap_MNI152_T1_2009c_al,18.713308,2207,4.765643
LeftPallidum,11508_20160513,r2primeMap_MNI152_T1_2009c_al,21.246836,2207,5.668904
LeftPallidum,11508_20171214,r2primeMap_MNI152_T1_2009c_al,16.759420,2207,3.535097
LeftPallidum,11509_20160319,r2primeMap_MNI152_T1_2009c_al,17.376202,2207,3.514564
LeftPallidum,11509_20171009,r2primeMap_MNI152_T1_2009c_al,17.895937,2207,3.919212
LeftPallidum,11510_20160312,r2primeMap_MNI152_T1_2009c_al,14.937794,2207,3.036214
LeftPallidum,11512_20160331,r2primeMap_MNI152_T1_2009c_al,18.129747,2207,3.510844
LeftPallidum,11512_20170928,r2primeMap_MNI152_T1_2009c_al,18.120683,2207,3.340247
LeftPallidum,11513_20160421,r2primeMap_MNI152_T1_2009c_al,16.522521,2207,2.850256
LeftPallidum,11513_20171019,r2primeMap_MNI152_T1_2009c_al,17.902447,2207,2.607997
LeftPallidum,11514_20160321,r2primeMap_MNI152_T1_2009c_al,13.726720,2207,4.315714
LeftPallidum,11514_20170920,r2primeMap_MNI152_T1_2009c_al,15.971943,2207,3.744379
LeftPallidum,11515_20160314,r2primeMap_MNI152_T1_2009c_al,17.900305,2207,5.231803
LeftPallidum,11515_20171018,r2primeMap_MNI152_T1_2009c_al,18.405540,2207,4.662155
LeftPallidum,11516_20160526,r2primeMap_MNI152_T1_2009c_al,18.768304,2207,4.492600
LeftPallidum,11516_20171207,r2primeMap_MNI152_T1_2009c_al,19.697838,2207,4.551729
LeftPallidum,11517_20160330,r2primeMap_MNI152_T1_2009c_al,17.804567,2207,4.547839
LeftPallidum,11518_20160325,r2primeMap_MNI152_T1_2009c_al,18.377935,2207,4.354121
LeftPallidum,11518_20171115,r2primeMap_MNI152_T1_2009c_al,20.595374,2207,5.364099
LeftPallidum,11519_20160317,r2primeMap_MNI152_T1_2009c_al,15.760949,2207,2.797356
LeftPallidum,11520_20160414,r2primeMap_MNI152_T1_2009c_al,17.322939,2207,3.987863
LeftPallidum,11521_20160322,r2primeMap_MNI152_T1_2009c_al,15.462544,2207,2.999123
LeftPallidum,11522_20160401,r2primeMap_MNI152_T1_2009c_al,16.317174,2207,3.748736
LeftPallidum,11524_20160422,r2primeMap_MNI152_T1_2009c_al,21.536811,2207,4.704488
LeftPallidum,11529_20160511,r2primeMap_MNI152_T1_2009c_al,17.386305,2207,4.109669
LeftPallidum,11529_20180104,r2primeMap_MNI152_T1_2009c_al,17.053218,2207,4.046764
LeftPallidum,11531_20160505,r2primeMap_MNI152_T1_2009c_al,19.810473,2207,3.850793
LeftPallidum,11531_20180104,r2primeMap_MNI152_T1_2009c_al,22.160607,2207,4.147397
LeftPallidum,11533_20160428,r2primeMap_MNI152_T1_2009c_al,15.802438,2207,3.489593
LeftPallidum,11535_20171110,r2primeMap_MNI152_T1_2009c_al,17.529891,2207,3.466679
LeftPallidum,11536_20160525,r2primeMap_MNI152_T1_2009c_al,15.092074,2207,2.351537
LeftPallidum,11536_20180102,r2primeMap_MNI152_T1_2009c_al,18.107349,2207,3.732688
LeftPallidum,11537_20160518,r2primeMap_MNI152_T1_2009c_al,22.328450,2207,6.122711
LeftPallidum,11537_20171102,r2primeMap_MNI152_T1_2009c_al,22.155497,2207,6.658457
LeftPallidum,11538_20160512,r2primeMap_MNI152_T1_2009c_al,16.623470,2207,4.370553
LeftPallidum,11541_20160509,r2primeMap_MNI152_T1_2009c_al,16.469061,2207,2.766480
LeftPallidum,11541_20171129,r2primeMap_MNI152_T1_2009c_al,17.802538,2207,3.756527
LeftPallidum,11542_20160527,r2primeMap_MNI152_T1_2009c_al,19.717497,2207,3.603037
LeftPallidum,11542_20171117,r2primeMap_MNI152_T1_2009c_al,18.530271,2207,3.381406
LeftPallidum,11543_20160507,r2primeMap_MNI152_T1_2009c_al,17.073770,2207,3.256412
LeftPallidum,11544_20160513,r2primeMap_MNI152_T1_2009c_al,15.490235,2207,3.973771
LeftPallidum,11546_20160524,r2primeMap_MNI152_T1_2009c_al,17.058935,2207,3.835538
LeftPallidum,11547_20160603,r2primeMap_MNI152_T1_2009c_al,18.942019,2207,4.054734
LeftPallidum,11547_20171201,r2primeMap_MNI152_T1_2009c_al,18.229696,2207,4.271762
LeftPallidum,11549_20160606,r2primeMap_MNI152_T1_2009c_al,14.658836,2207,3.307961
LeftPallidum,11550_20160617,r2primeMap_MNI152_T1_2009c_al,27.082349,2207,5.942700
LeftPallidum,11550_20171214,r2primeMap_MNI152_T1_2009c_al,24.096356,2207,5.076709
LeftPallidum,11551_20160615,r2primeMap_MNI152_T1_2009c_al,18.136229,2207,4.748870
LeftPallidum,11551_20180111,r2primeMap_MNI152_T1_2009c_al,18.956168,2207,4.528222
LeftPallidum,11554_20160629,r2primeMap_MNI152_T1_2009c_al,14.672282,2207,3.550457
LeftPallidum,11555_20160701,r2primeMap_MNI152_T1_2009c_al,13.233780,2207,2.612885
LeftPallidum,11557_20160709,r2primeMap_MNI152_T1_2009c_al,14.467234,2207,2.206751
LeftPallidum,11558_20160708,r2primeMap_MNI152_T1_2009c_al,21.629626,2167,12.149413
LeftPallidum,11560_20160712,r2primeMap_MNI152_T1_2009c_al,15.420117,2207,2.814591
LeftPallidum,11561_20160715,r2primeMap_MNI152_T1_2009c_al,15.055974,2207,2.925252
LeftPallidum,11562_20160725,r2primeMap_MNI152_T1_2009c_al,13.749103,2207,3.048750
LeftPallidum,11564_20160720,r2primeMap_MNI152_T1_2009c_al,14.726957,2207,3.048267
LeftPallidum,11565_20160726,r2primeMap_MNI152_T1_2009c_al,12.038881,2207,3.150325
LeftPallidum,11568_20160810,r2primeMap_MNI152_T1_2009c_al,17.369452,2207,3.750493
LeftPallidum,11570_20160812,r2primeMap_MNI152_T1_2009c_al,18.297698,2207,3.870988
LeftPallidum,11571_20160826,r2primeMap_MNI152_T1_2009c_al,18.055794,2207,4.288883
LeftPallidum,11573_20160902,r2primeMap_MNI152_T1_2009c_al,18.018294,2207,4.424277
LeftPallidum,11574_20160901,r2primeMap_MNI152_T1_2009c_al,8.843629,2205,3.000836
LeftPallidum,11575_20160908,r2primeMap_MNI152_T1_2009c_al,16.399608,2207,3.516043
LeftPallidum,11576_20160930,r2primeMap_MNI152_T1_2009c_al,19.592666,2207,4.719946
LeftPallidum,11577_20160910,r2primeMap_MNI152_T1_2009c_al,8.857841,2187,3.531737
LeftPallidum,11579_20161014,r2primeMap_MNI152_T1_2009c_al,13.148160,2207,4.290670
LeftPallidum,11581_20161115,r2primeMap_MNI152_T1_2009c_al,14.323752,2207,2.584634
LeftPallidum,11582_20161205,r2primeMap_MNI152_T1_2009c_al,16.003793,2207,2.590650
LeftPallidum,11589_20170203,r2primeMap_MNI152_T1_2009c_al,20.429958,2207,4.471926
LeftPallidum,11592_20170126,r2primeMap_MNI152_T1_2009c_al,19.365582,2207,5.729863
LeftPallidum,11595_20170124,r2primeMap_MNI152_T1_2009c_al,15.522420,2207,2.434445
LeftPallidum,11599_20170309,r2primeMap_MNI152_T1_2009c_al,15.625185,2207,2.941004
LeftPallidum,11600_20170220,r2primeMap_MNI152_T1_2009c_al,17.843395,2207,4.155990
LeftPallidum,11603_20170325,r2primeMap_MNI152_T1_2009c_al,13.902269,2207,2.494340
LeftPallidum,11605_20170410,r2primeMap_MNI152_T1_2009c_al,14.872608,2207,3.111933
LeftPallidum,11609_20170506,r2primeMap_MNI152_T1_2009c_al,16.458913,2207,3.914630
LeftPallidum,11611_20170517,r2primeMap_MNI152_T1_2009c_al,16.750376,2207,3.489334
LeftPallidum,11616_20170807,r2primeMap_MNI152_T1_2009c_al,16.533295,2207,4.450164
LeftAccumbens,10843_20151109,r2primeMap_MNI152_T1_2009c_al,10.700023,589,3.081984
LeftAccumbens,10843_20170605,r2primeMap_MNI152_T1_2009c_al,16.249709,589,2.982586
LeftAccumbens,10880_20160607,r2primeMap_MNI152_T1_2009c_al,8.520833,589,3.186050
LeftAccumbens,10880_20171228,r2primeMap_MNI152_T1_2009c_al,11.917958,589,2.730449
LeftAccumbens,10985_20160328,r2primeMap_MNI152_T1_2009c_al,2.096622,392,1.432572
LeftAccumbens,10997_20160206,r2primeMap_MNI152_T1_2009c_al,7.200237,551,3.654369
LeftAccumbens,10997_20170807,r2primeMap_MNI152_T1_2009c_al,7.223963,589,1.551958
LeftAccumbens,11048_20160526,r2primeMap_MNI152_T1_2009c_al,9.011577,588,1.418258
LeftAccumbens,11048_20171215,r2primeMap_MNI152_T1_2009c_al,11.120893,589,3.770755
LeftAccumbens,11228_20160212,r2primeMap_MNI152_T1_2009c_al,13.278365,589,2.796541
LeftAccumbens,11228_20170803,r2primeMap_MNI152_T1_2009c_al,10.705862,589,2.740662
LeftAccumbens,11248_20160211,r2primeMap_MNI152_T1_2009c_al,11.000143,589,1.804489
LeftAccumbens,11248_20170803,r2primeMap_MNI152_T1_2009c_al,12.022494,589,2.024158
LeftAccumbens,11270_20160729,r2primeMap_MNI152_T1_2009c_al,14.189764,587,3.279011
LeftAccumbens,11272_20151209,r2primeMap_MNI152_T1_2009c_al,14.328014,589,2.152446
LeftAccumbens,11275_20160519,r2primeMap_MNI152_T1_2009c_al,10.211493,589,1.867760
LeftAccumbens,11275_20171116,r2primeMap_MNI152_T1_2009c_al,13.408545,589,3.400957
LeftAccumbens,11289_20151105,r2primeMap_MNI152_T1_2009c_al,13.660877,589,2.308218
LeftAccumbens,11289_20170427,r2primeMap_MNI152_T1_2009c_al,10.436357,589,2.433421
LeftAccumbens,11299_20151210,r2primeMap_MNI152_T1_2009c_al,10.594313,588,2.164097
LeftAccumbens,11299_20171103,r2primeMap_MNI152_T1_2009c_al,14.039954,588,3.772753
LeftAccumbens,11314_20170303,r2primeMap_MNI152_T1_2009c_al,12.290392,589,2.378168
LeftAccumbens,11338_20160416,r2primeMap_MNI152_T1_2009c_al,7.909765,589,1.787409
LeftAccumbens,11338_20171118,r2primeMap_MNI152_T1_2009c_al,9.130157,589,1.713416
LeftAccumbens,11346_20160201,r2primeMap_MNI152_T1_2009c_al,8.867348,589,2.855238
LeftAccumbens,11370_20160311,r2primeMap_MNI152_T1_2009c_al,21.971463,589,9.973411
LeftAccumbens,11389_20160104,r2primeMap_MNI152_T1_2009c_al,11.453173,589,2.080522
LeftAccumbens,11389_20170626,r2primeMap_MNI152_T1_2009c_al,13.814108,589,1.929263
LeftAccumbens,11393_20160407,r2primeMap_MNI152_T1_2009c_al,14.381938,589,2.609667
LeftAccumbens,11393_20170914,r2primeMap_MNI152_T1_2009c_al,11.193912,589,1.625555
LeftAccumbens,11394_20151014,r2primeMap_MNI152_T1_2009c_al,9.742160,589,1.844499
LeftAccumbens,11394_20170505,r2primeMap_MNI152_T1_2009c_al,10.176448,587,2.024436
LeftAccumbens,11395_20160305,r2primeMap_MNI152_T1_2009c_al,24.383504,589,7.723654
LeftAccumbens,11395_20171021,r2primeMap_MNI152_T1_2009c_al,18.320315,589,5.798165
LeftAccumbens,11403_20151106,r2primeMap_MNI152_T1_2009c_al,8.355823,567,4.010233
LeftAccumbens,11403_20170421,r2primeMap_MNI152_T1_2009c_al,13.759335,588,2.292634
LeftAccumbens,11405_20151211,r2primeMap_MNI152_T1_2009c_al,9.617650,589,1.874387
LeftAccumbens,11405_20170622,r2primeMap_MNI152_T1_2009c_al,11.782030,589,2.374485
LeftAccumbens,11409_20151016,r2primeMap_MNI152_T1_2009c_al,10.345538,589,1.926626
LeftAccumbens,11409_20170525,r2primeMap_MNI152_T1_2009c_al,10.189831,589,1.548055
LeftAccumbens,11411_20160115,r2primeMap_MNI152_T1_2009c_al,11.938308,589,2.690539
LeftAccumbens,11411_20170818,r2primeMap_MNI152_T1_2009c_al,11.943614,589,2.169879
LeftAccumbens,11414_20151107,r2primeMap_MNI152_T1_2009c_al,10.398012,588,3.318101
LeftAccumbens,11414_20170603,r2primeMap_MNI152_T1_2009c_al,15.725265,589,4.458442
LeftAccumbens,11415_20160108,r2primeMap_MNI152_T1_2009c_al,12.822274,589,2.749298
LeftAccumbens,11415_20170622,r2primeMap_MNI152_T1_2009c_al,12.379575,589,2.655863
LeftAccumbens,11419_20151203,r2primeMap_MNI152_T1_2009c_al,9.556749,589,2.016866
LeftAccumbens,11419_20170526,r2primeMap_MNI152_T1_2009c_al,12.088270,589,2.929104
LeftAccumbens,11421_20151104,r2primeMap_MNI152_T1_2009c_al,16.285375,589,2.805030
LeftAccumbens,11421_20170428,r2primeMap_MNI152_T1_2009c_al,14.407165,588,1.909090
LeftAccumbens,11425_20160215,r2primeMap_MNI152_T1_2009c_al,9.870443,589,1.679568
LeftAccumbens,11425_20171127,r2primeMap_MNI152_T1_2009c_al,11.543321,589,1.406568
LeftAccumbens,11426_20151112,r2primeMap_MNI152_T1_2009c_al,8.730318,586,2.306882
LeftAccumbens,11426_20170504,r2primeMap_MNI152_T1_2009c_al,8.059504,585,2.121742
LeftAccumbens,11429_20150918,r2primeMap_MNI152_T1_2009c_al,12.346228,589,2.111221
LeftAccumbens,11429_20170406,r2primeMap_MNI152_T1_2009c_al,10.854706,589,1.730353
LeftAccumbens,11431_20151009,r2primeMap_MNI152_T1_2009c_al,23.627808,589,7.446712
LeftAccumbens,11431_20170323,r2primeMap_MNI152_T1_2009c_al,12.463799,589,2.537337
LeftAccumbens,11434_20160601,r2primeMap_MNI152_T1_2009c_al,6.708388,589,1.977580
LeftAccumbens,11439_20151008,r2primeMap_MNI152_T1_2009c_al,9.076245,589,1.960853
LeftAccumbens,11441_20151028,r2primeMap_MNI152_T1_2009c_al,13.237696,589,3.771062
LeftAccumbens,11441_20170420,r2primeMap_MNI152_T1_2009c_al,12.683797,589,1.589496
LeftAccumbens,11443_20170518,r2primeMap_MNI152_T1_2009c_al,9.779255,589,2.671050
LeftAccumbens,11444_20151204,r2primeMap_MNI152_T1_2009c_al,14.833576,589,2.799004
LeftAccumbens,11444_20170615,r2primeMap_MNI152_T1_2009c_al,16.366728,589,2.885323
LeftAccumbens,11445_20151113,r2primeMap_MNI152_T1_2009c_al,11.183610,589,1.630171
LeftAccumbens,11445_20170609,r2primeMap_MNI152_T1_2009c_al,11.110391,589,1.780652
LeftAccumbens,11447_20151120,r2primeMap_MNI152_T1_2009c_al,10.358084,589,1.735762
LeftAccumbens,11447_20170525,r2primeMap_MNI152_T1_2009c_al,10.861798,589,1.758409
LeftAccumbens,11448_20151119,r2primeMap_MNI152_T1_2009c_al,13.474323,589,1.659000
LeftAccumbens,11448_20170512,r2primeMap_MNI152_T1_2009c_al,14.340894,589,1.948609
LeftAccumbens,11449_20170608,r2primeMap_MNI152_T1_2009c_al,11.455916,589,1.706268
LeftAccumbens,11451_20160127,r2primeMap_MNI152_T1_2009c_al,10.080413,589,1.716052
LeftAccumbens,11451_20170728,r2primeMap_MNI152_T1_2009c_al,10.299118,589,1.627720
LeftAccumbens,11452_20151217,r2primeMap_MNI152_T1_2009c_al,10.783740,589,1.986235
LeftAccumbens,11452_20170915,r2primeMap_MNI152_T1_2009c_al,9.712962,589,1.456031
LeftAccumbens,11453_20151120,r2primeMap_MNI152_T1_2009c_al,13.130676,580,2.485659
LeftAccumbens,11455_20160111,r2primeMap_MNI152_T1_2009c_al,11.148723,585,1.891684
LeftAccumbens,11455_20170615,r2primeMap_MNI152_T1_2009c_al,13.338066,587,2.249795
LeftAccumbens,11457_20151216,r2primeMap_MNI152_T1_2009c_al,7.316368,589,1.620443
LeftAccumbens,11457_20170616,r2primeMap_MNI152_T1_2009c_al,7.688557,589,1.681663
LeftAccumbens,11458_20151202,r2primeMap_MNI152_T1_2009c_al,17.442355,589,3.931989
LeftAccumbens,11458_20170804,r2primeMap_MNI152_T1_2009c_al,23.630753,589,5.813418
LeftAccumbens,11459_20160121,r2primeMap_MNI152_T1_2009c_al,13.082609,587,2.218583
LeftAccumbens,11460_20160114,r2primeMap_MNI152_T1_2009c_al,8.879164,589,1.929466
LeftAccumbens,11460_20170707,r2primeMap_MNI152_T1_2009c_al,7.931459,589,1.860874
LeftAccumbens,11461_20151218,r2primeMap_MNI152_T1_2009c_al,9.280477,589,1.807259
LeftAccumbens,11463_20170713,r2primeMap_MNI152_T1_2009c_al,11.020336,589,1.839406
LeftAccumbens,11465_20160106,r2primeMap_MNI152_T1_2009c_al,7.379965,587,1.977876
LeftAccumbens,11465_20170810,r2primeMap_MNI152_T1_2009c_al,8.256697,589,2.166651
LeftAccumbens,11469_20151219,r2primeMap_MNI152_T1_2009c_al,6.351181,589,1.690198
LeftAccumbens,11469_20170621,r2primeMap_MNI152_T1_2009c_al,8.707312,589,1.621889
LeftAccumbens,11470_20151222,r2primeMap_MNI152_T1_2009c_al,6.269580,563,4.704950
LeftAccumbens,11471_20151230,r2primeMap_MNI152_T1_2009c_al,11.902643,589,1.846583
LeftAccumbens,11472_20160120,r2primeMap_MNI152_T1_2009c_al,14.485356,589,1.765458
LeftAccumbens,11472_20170706,r2primeMap_MNI152_T1_2009c_al,12.538432,589,1.530377
LeftAccumbens,11474_20151229,r2primeMap_MNI152_T1_2009c_al,10.176275,587,1.768264
